430	270
431	340
432	270
433	250
434	250
435	330
436	270
437	230
438	190
439	220
440	310
441	330
442	280
443	310
444	280
445	210
446	210
447	360
448	310
449	370
450	260
451	470
452	320
453	260
454	350
455	160
456	290
457	210
458	340
459	240
460	300
461	250
462	340
463	250
464	340
465	290
466	400
467	250
468	260
469	340
470	350
471	360
472	370
473	350
474	440
475	410
476	360
477	440
478	420
479	660
480	680
481	770
482	840
483	990
484	1250
485	1470
486	1940
487	2130
488	2520
489	2710
490	3360
491	4140
492	5170
493	5900
494	5690
495	7180
496	8490
497	9730
498	11080
499	12280
500	12360
501	14350
502	15280
503	16630
504	18280
505	18390
506	19360
507	20450
508	20680
509	21560
510	21230
511	20960
512	21770
513	21300
514	21270
515	21120
516	20400
517	21130
518	19760
519	18590
520	18380
521	17210
522	17140
523	17440
524	15890
525	15380
526	14770
527	13900
528	13350
529	12870
530	12130
531	11670
532	11500
533	10850
534	10230
535	9620
536	9910
537	9440
538	8710
539	8590
540	8220
541	8260
542	7530
543	7410
544	7070
545	7000
546	6710
547	6080
548	5930
549	5710
550	6070
551	5590
552	5600
553	5190
554	5620
555	5040
556	4960
557	4320
558	4350
559	4500
560	4250
561	4130
562	3350
563	3430
564	3470
565	3300
566	3180
567	2690
568	3130
569	2600
570	2820
571	2420
572	2470
573	2340
574	2140
575	2280
576	2000
577	2040
578	1770
579	1740
580	1650
581	1640
582	1650
583	1300
584	1460
585	1250
586	1430
587	1200
588	1120
589	1150
590	940
591	980
592	1030
593	1040
594	910
595	900
596	880
597	950
598	820
599	840
600	740
601	740
602	580
603	570
604	710
605	790
606	770
607	550
608	580
609	570
610	450
611	630
612	530
613	540
614	510
615	390
616	440
617	420
618	410
619	460
620	410
621	270
622	360
623	350
624	340
625	260
626	250
627	390
628	260
629	310
630	260
631	330
632	310
633	240
634	150
635	370
636	270
637	160
638	160
639	220
640	190
641	200
642	200
643	200
644	220
645	240
646	220
647	220
648	130
649	140
650	250
651	170
652	290
653	250
654	200
655	220
656	210
657	240
658	150
659	160
660	200
661	120
662	180
663	110
664	100
665	130
666	170
667	140
668	100
669	170
670	190
671	140
672	120
673	60
674	170
675	140
676	100
677	150
678	170
679	140
680	110
681	130
682	130
683	100
684	170
685	140
686	40
687	100
688	120
689	130
690	150
691	100
692	100
693	180
694	110
695	120
696	90
697	100
698	110
699	220
700	170
