     index             RF [MHz]            Time [ns]         Intensity []         Intensity []
       496     10.6774193548387                  120              3459951               699626
       497     10.6969696969697                  120              3457840               694484
       498     10.7165200391007                  120              3453739               698216
       499     10.7360703812317                  120              3442377               697922
       500     10.7556207233627                  120              3467050               690155
       501     10.7751710654936                  120              3453372               700290
       502     10.7947214076246                  120              3451690               713854
       503     10.8142717497556                  120              3457872               703631
       504     10.8338220918866                  120              3466484               729139
       505     10.8533724340176                  120              3466729               701987
       506     10.8729227761486                  120              3466093               707932
       507     10.8924731182796                  120              3452278               692640
       508     10.9120234604105                  120              3456263               707463
       509     10.9315738025415                  120              3449901               701300
       510     10.9511241446725                  120              3465825               711803
       511     10.9706744868035                  120              3449291               683999
       512     10.9902248289345                  120              3457831               704905
       513     11.0097751710655                  120              3453028               697097
       514     11.0293255131965                  120              3452524               698830
       515     11.0488758553275                  120              3466655               710100
       516     11.0684261974584                  120              3470376               696234
       517     11.0879765395894                  120              3471630               692025
       518     11.1075268817204                  120              3451716               704834
       519     11.1270772238514                  120              3457316               701691
       520     11.1466275659824                  120              3465781               704104
       521     11.1661779081134                  120              3458464               708461
       522     11.1857282502444                  120              3476904               704737
       523     11.2052785923754                  120              3473416               703164
       524     11.2248289345063                  120              3462683               698820
       525     11.2443792766373                  120              3457333               700016
       526     11.2639296187683                  120              3458097               688261
       527     11.2834799608993                  120              3455013               707194
       528     11.3030303030303                  120              3453947               694611
       529     11.3225806451613                  120              3453114               687521
       530     11.3421309872923                  120              3455103               694206
       531     11.3616813294233                  120              3467236               705770
       532     11.3812316715542                  120              3455173               716084
       533     11.4007820136852                  120              3472507               701547
       534     11.4203323558162                  120              3466440               691977
       535     11.4398826979472                  120              3460963               711081
       536     11.4594330400782                  120              3446987               694405
       537     11.4789833822092                  120              3460301               715209
       538     11.4985337243402                  120              3468476               703313
       539     11.5180840664712                  120              3448284               691801
       540     11.5376344086021                  120              3462658               709558
       541     11.5571847507331                  120              3448852               687871
       542     11.5767350928641                  120              3458213               700072
       543     11.5962854349951                  120              3458927               692301
       544     11.6158357771261                  120              3443915               709440
       545     11.6353861192571                  120              3458724               701517
       546     11.6549364613881                  120              3454565               702536
       547     11.6744868035191                  120              3463876               701506
       548       11.69403714565                  120              3451414               699732
       549      11.713587487781                  120              3452287               704444
       550      11.733137829912                  120              3446379               703971
       551      11.752688172043                  120              3454202               711385
       552      11.772238514174                  120              3452594               695937
       553      11.791788856305                  120              3453073               700289
       554      11.811339198436                  120              3460726               701939
       555      11.830889540567                  120              3458995               700650
       556     11.8504398826979                  120              3457920               693801
       557     11.8699902248289                  120              3465202               695806
       558     11.8895405669599                  120              3456021               709523
       559     11.9090909090909                  120              3458440               716090
       560     11.9286412512219                  120              3437066               693822
       561     11.9481915933529                  120              3466961               693430
       562     11.9677419354839                  120              3452213               684549
       563     11.9872922776148                  120              3465129               687817
       564     12.0068426197458                  120              3452442               697683
       565     12.0263929618768                  120              3457980               695567
       566     12.0459433040078                  120              3468555               700626
       567     12.0654936461388                  120              3456677               687141
       568     12.0850439882698                  120              3457250               699592
       569     12.1045943304008                  120              3465446               693628
       570     12.1241446725318                  120              3463615               705454
       571     12.1436950146627                  120              3457627               694665
       572     12.1632453567937                  120              3455940               706741
       573     12.1827956989247                  120              3465515               695866
       574     12.2023460410557                  120              3456795               695590
       575     12.2218963831867                  120              3456023               712646
       576     12.2414467253177                  120              3454750               693356
       577     12.2609970674487                  120              3463647               691171
       578     12.2805474095797                  120              3455229               701650
       579     12.3000977517106                  120              3461762               708676
       580     12.3196480938416                  120              3454069               694100
       581     12.3391984359726                  120              3467708               701339
       582     12.3587487781036                  120              3463590               693372
       583     12.3782991202346                  120              3454120               703793
       584     12.3978494623656                  120              3460342               688717
       585     12.4173998044966                  120              3469134               711684
       586     12.4369501466276                  120              3452686               707616
       587     12.4565004887585                  120              3456359               706462
       588     12.4760508308895                  120              3457798               705533
       589     12.4956011730205                  120              3463434               707611
       590     12.5151515151515                  120              3460936               699443
       591     12.5347018572825                  120              3453503               681502
       592     12.5542521994135                  120              3460389               711830
       593     12.5738025415445                  120              3459709               700099
       594     12.5933528836755                  120              3456989               680857
       595     12.6129032258064                  120              3470330               694702
       596     12.6324535679374                  120              3455558               691373
       597     12.6520039100684                  120              3460340               703329
       598     12.6715542521994                  120              3458631               704977
       599     12.6911045943304                  120              3469956               698949
       600     12.7106549364614                  120              3460548               698532
       601     12.7302052785924                  120              3446070               686607
       602     12.7497556207234                  120              3476312               704003
       603     12.7693059628543                  120              3467953               708580
       604     12.7888563049853                  120              3466526               710423
       605     12.8084066471163                  120              3465701               688214
       606     12.8279569892473                  120              3455764               685981
       607     12.8475073313783                  120              3448931               694927
       608     12.8670576735093                  120              3459860               700485
       609     12.8866080156403                  120              3454417               702198
       610     12.9061583577713                  120              3474958               689423
       611     12.9257086999022                  120              3455725               692111
       612     12.9452590420332                  120              3460926               701055
       613     12.9648093841642                  120              3466683               692332
       614     12.9843597262952                  120              3455791               705175
       615     13.0039100684262                  120              3461949               701986
       616     13.0234604105572                  120              3469677               715084
       617     13.0430107526882                  120              3452157               698771
       618     13.0625610948191                  120              3477527               714850
       619     13.0821114369501                  120              3459761               691186
       620     13.1016617790811                  120              3465546               706754
       621     13.1212121212121                  120              3460112               695672
       622     13.1407624633431                  120              3467307               695795
       623     13.1603128054741                  120              3457951               697556
       624     13.1798631476051                  120              3489585               703230
       625     13.1994134897361                  120              3466397               706896
       626      13.218963831867                  120              3458977               701945
       627      13.238514173998                  120              3463274               695459
       628      13.258064516129                  120              3470763               694428
       629       13.27761485826                  120              3461487               709528
       630      13.297165200391                  120              3455337               701919
       631      13.316715542522                  120              3466004               706013
       632      13.336265884653                  120              3452559               696018
       633      13.355816226784                  120              3453853               689224
       634     13.3753665689149                  120              3460148               717727
       635     13.3949169110459                  120              3467598               708863
       636     13.4144672531769                  120              3447184               698969
       637     13.4340175953079                  120              3454113               703369
       638     13.4535679374389                  120              3472885               702003
       639     13.4731182795699                  120              3463348               704694
       640     13.4926686217009                  120              3453085               704131
       641     13.5122189638319                  120              3453609               684271
       642     13.5317693059628                  120              3443071               705261
       643     13.5513196480938                  120              3472462               697697
       644     13.5708699902248                  120              3458030               704893
       645     13.5904203323558                  120              3465350               689845
       646     13.6099706744868                  120              3472650               706099
       647     13.6295210166178                  120              3467392               712325
       648     13.6490713587488                  120              3464892               687985
       649     13.6686217008798                  120              3471724               706120
       650     13.6881720430107                  120              3461903               707783
       651     13.7077223851417                  120              3452496               710020
       652     13.7272727272727                  120              3463238               714227
       653     13.7468230694037                  120              3464101               706792
       654     13.7663734115347                  120              3468763               695460
       655     13.7859237536657                  120              3462624               713086
       656     13.8054740957967                  120              3450404               702362
       657     13.8250244379277                  120              3462184               704755
       658     13.8445747800586                  120              3469859               706253
       659     13.8641251221896                  120              3469944               688910
       660     13.8836754643206                  120              3455720               696226
       661     13.9032258064516                  120              3470087               696637
       662     13.9227761485826                  120              3465367               702134
       663     13.9423264907136                  120              3465780               702291
       664     13.9618768328446                  120              3458864               695634
       665     13.9814271749756                  120              3463639               700541
       666     14.0009775171065                  120              3468007               706083
       667     14.0205278592375                  120              3466989               705941
       668     14.0400782013685                  120              3464292               706384
       669     14.0596285434995                  120              3460055               699605
       670     14.0791788856305                  120              3445828               712016
       671     14.0987292277615                  120              3468230               705557
       672     14.1182795698925                  120              3482441               690021
       673     14.1378299120234                  120              3447765               692775
       674     14.1573802541544                  120              3471007               709261
       675     14.1769305962854                  120              3469847               710153
       676     14.1964809384164                  120              3462735               694452
       677     14.2160312805474                  120              3464253               709594
       678     14.2355816226784                  120              3459907               699703
       679     14.2551319648094                  120              3456009               707195
       680     14.2746823069404                  120              3447568               694552
       681     14.2942326490713                  120              3467456               696405
       682     14.3137829912023                  120              3464153               713676
       683     14.3333333333333                  120              3468416               693397
       684     14.3528836754643                  120              3471987               699223
       685     14.3724340175953                  120              3468226               703773
       686     14.3919843597263                  120              3478248               703728
       687     14.4115347018573                  120              3457708               699521
       688     14.4310850439883                  120              3451424               690854
       689     14.4506353861192                  120              3453117               686077
       690     14.4701857282502                  120              3455292               692904
       691     14.4897360703812                  120              3466828               706735
       692     14.5092864125122                  120              3466199               700929
       693     14.5288367546432                  120              3466440               699807
       694     14.5483870967742                  120              3449044               695700
       695     14.5679374389052                  120              3470643               715687
       696     14.5874877810362                  120              3454861               701196
       697     14.6070381231671                  120              3453066               692180
       698     14.6265884652981                  120              3456033               694525
       699     14.6461388074291                  120              3441735               696877
       700     14.6656891495601                  120              3474390               702116
       701     14.6852394916911                  120              3468728               695903
       702     14.7047898338221                  120              3462465               710595
       703     14.7243401759531                  120              3460641               698878
       704     14.7438905180841                  120              3462935               699893
       705      14.763440860215                  120              3463254               703897
       706      14.782991202346                  120              3455926               709197
       707      14.802541544477                  120              3478783               711210
       708      14.822091886608                  120              3467449               712271
       709      14.841642228739                  120              3476585               704784
       710       14.86119257087                  120              3453537               697854
       711      14.880742913001                  120              3453778               696860
       712      14.900293255132                  120              3454679               703446
       713     14.9198435972629                  120              3451797               696135
       714     14.9393939393939                  120              3471330               704016
       715     14.9589442815249                  120              3462222               707793
       716     14.9784946236559                  120              3470430               693583
       717     14.9980449657869                  120              3450880               685748
       718     15.0175953079179                  120              3455946               702792
       719     15.0371456500489                  120              3457651               688208
       720     15.0566959921799                  120              3465783               702431
       721     15.0762463343108                  120              3458890               688612
       722     15.0957966764418                  120              3450542               694425
       723     15.1153470185728                  120              3445324               684092
       724     15.1348973607038                  120              3450965               691804
       725     15.1544477028348                  120              3460457               711329
       726     15.1739980449658                  120              3446504               698069
       727     15.1935483870968                  120              3464664               687961
       728     15.2130987292277                  120              3449851               696701
       729     15.2326490713587                  120              3452488               692719
       730     15.2521994134897                  120              3463434               714097
       731     15.2717497556207                  120              3460447               709053
       732     15.2913000977517                  120              3470529               701631
       733     15.3108504398827                  120              3454315               694171
       734     15.3304007820137                  120              3460972               698814
       735     15.3499511241447                  120              3469606               695102
       736     15.3695014662756                  120              3453295               703220
       737     15.3890518084066                  120              3469232               697756
       738     15.4086021505376                  120              3465219               697058
       739     15.4281524926686                  120              3472904               701181
       740     15.4477028347996                  120              3464055               695014
       741     15.4672531769306                  120              3458194               697316
       742     15.4868035190616                  120              3470371               699252
       743     15.5063538611926                  120              3457195               703075
       744     15.5259042033235                  120              3456238               704654
       745     15.5454545454545                  120              3474213               699264
       746     15.5650048875855                  120              3470127               698470
       747     15.5845552297165                  120              3467694               708831
       748     15.6041055718475                  120              3449023               692490
       749     15.6236559139785                  120              3458651               712769
       750     15.6432062561095                  120              3465438               706821
       751     15.6627565982405                  120              3458545               697039
       752     15.6823069403714                  120              3468664               680180
       753     15.7018572825024                  120              3473388               701359
       754     15.7214076246334                  120              3465599               708674
       755     15.7409579667644                  120              3471010               704267
       756     15.7605083088954                  120              3453973               709551
       757     15.7800586510264                  120              3470977               717987
       758     15.7996089931574                  120              3462121               707856
       759     15.8191593352884                  120              3464276               709974
       760     15.8387096774193                  120              3464612               704157
       761     15.8582600195503                  120              3460779               710462
       762     15.8778103616813                  120              3466195               711144
       763     15.8973607038123                  120              3466267               711359
       764     15.9169110459433                  120              3469793               711885
       765     15.9364613880743                  120              3468540               699744
       766     15.9560117302053                  120              3462113               705422
       767     15.9755620723363                  120              3453523               715362
       768     15.9951124144672                  120              3466308               695655
       769     16.0146627565982                  120              3449677               700239
       770     16.0342130987292                  120              3455851               702386
       771     16.0537634408602                  120              3465670               697786
       772     16.0733137829912                  120              3458771               693994
       773     16.0928641251222                  120              3456887               675382
       774     16.1124144672532                  120              3459132               708770
       775     16.1319648093842                  120              3456623               694119
       776     16.1515151515151                  120              3450676               700769
       777     16.1710654936461                  120              3455853               703643
       778     16.1906158357771                  120              3464406               696120
       779     16.2101661779081                  120              3452132               704277
       780     16.2297165200391                  120              3472072               697267
       781     16.2492668621701                  120              3447742               696868
       782     16.2688172043011                  120              3470259               695087
       783      16.288367546432                  120              3456640               698379
       784      16.307917888563                  120              3452347               698820
       785      16.327468230694                  120              3461007               698933
       786      16.347018572825                  120              3462853               708557
       787      16.366568914956                  120              3457920               699617
       788      16.386119257087                  120              3460249               688422
       789      16.405669599218                  120              3446001               702314
       790      16.425219941349                  120              3468184               701918
       791     16.4447702834799                  120              3463529               703707
       792     16.4643206256109                  120              3456790               701955
       793     16.4838709677419                  120              3454153               700106
       794     16.5034213098729                  120              3465250               695760
       795     16.5229716520039                  120              3468289               716764
       796     16.5425219941349                  120              3459622               691913
       797     16.5620723362659                  120              3460509               709739
       798     16.5816226783969                  120              3481848               714176
       799     16.6011730205278                  120              3468764               688486
       800     16.6207233626588                  120              3460782               701105
       801     16.6402737047898                  120              3474890               712402
       802     16.6598240469208                  120              3456291               686799
       803     16.6793743890518                  120              3457939               709446
       804     16.6989247311828                  120              3447670               703711
       805     16.7184750733138                  120              3456380               678168
       806     16.7380254154448                  120              3449486               684360
       807     16.7575757575757                  120              3454290               705245
       808     16.7771260997067                  120              3439788               694806
       809     16.7966764418377                  120              3443893               694611
       810     16.8162267839687                  120              3433407               700657
       811     16.8357771260997                  120              3445732               692726
       812     16.8553274682307                  120              3461997               695857
       813     16.8748778103617                  120              3457015               706042
       814     16.8944281524927                  120              3442061               700721
       815     16.9139784946236                  120              3430908               702927
       816     16.9335288367546                  120              3445744               713732
       817     16.9530791788856                  120              3437544               689143
       818     16.9726295210166                  120              3434626               684891
       819     16.9921798631476                  120              3447668               700583
       820     17.0117302052786                  120              3443812               697270
       821     17.0312805474096                  120              3444910               705534
       822     17.0508308895406                  120              3440714               701238
       823     17.0703812316715                  120              3461672               706238
       824     17.0899315738025                  120              3438052               694973
       825     17.1094819159335                  120              3451245               702043
       826     17.1290322580645                  120              3437084               693717
       827     17.1485826001955                  120              3427946               706301
       828     17.1681329423265                  120              3433730               701081
       829     17.1876832844575                  120              3417623               702841
       830     17.2072336265885                  120              3447397               696969
       831     17.2267839687194                  120              3451340               702242
       832     17.2463343108504                  120              3459488               701085
       833     17.2658846529814                  120              3447287               692960
       834     17.2854349951124                  120              3455645               707712
       835     17.3049853372434                  120              3456567               689350
       836     17.3245356793744                  120              3462497               702414
       837     17.3440860215054                  120              3446752               685763
       838     17.3636363636363                  120              3454943               714364
       839     17.3831867057673                  120              3466190               694026
       840     17.4027370478983                  120              3456454               689300
       841     17.4222873900293                  120              3459094               700514
       842     17.4418377321603                  120              3458883               699694
       843     17.4613880742913                  120              3461202               696576
       844     17.4809384164223                  120              3470032               699370
       845     17.5004887585533                  120              3451175               689415
       846     17.5200391006842                  120              3460287               712855
       847     17.5395894428152                  120              3457196               695032
       848     17.5591397849462                  120              3461857               698535
       849     17.5786901270772                  120              3465689               692193
       850     17.5982404692082                  120              3462482               697387
       851     17.6177908113392                  120              3456641               701201
       852     17.6373411534702                  120              3444451               704458
       853     17.6568914956012                  120              3472583               689936
       854     17.6764418377321                  120              3457781               699706
       855     17.6959921798631                  120              3455150               686691
       856     17.7155425219941                  120              3451039               680538
       857     17.7350928641251                  120              3471554               697978
       858     17.7546432062561                  120              3466343               708665
       859     17.7741935483871                  120              3454217               693416
       860     17.7937438905181                  120              3458099               715125
       861     17.8132942326491                  120              3449362               701063
       862       17.83284457478                  120              3460744               698741
       863      17.852394916911                  120              3462713               707830
       864      17.871945259042                  120              3459810               698467
       865      17.891495601173                  120              3452936               700959
       866      17.911045943304                  120              3457450               709579
       867      17.930596285435                  120              3468258               707951
       868      17.950146627566                  120              3475781               695276
       869      17.969696969697                  120              3459873               697536
       870     17.9892473118279                  120              3469251               695908
       871     18.0087976539589                  120              3459265               703308
       872     18.0283479960899                  120              3465030               696117
       873     18.0478983382209                  120              3467199               711021
       874     18.0674486803519                  120              3457665               698015
       875     18.0869990224829                  120              3465232               714133
       876     18.1065493646139                  120              3454858               697090
       877     18.1260997067449                  120              3478247               714652
       878     18.1456500488758                  120              3468202               692700
       879     18.1652003910068                  120              3475132               701105
       880     18.1847507331378                  120              3463374               694054
       881     18.2043010752688                  120              3478055               689792
       882     18.2238514173998                  120              3471203               696397
       883     18.2434017595308                  120              3472564               694885
       884     18.2629521016618                  120              3468309               698681
       885     18.2825024437928                  120              3461350               706007
       886     18.3020527859237                  120              3456510               696935
       887     18.3216031280547                  120              3459681               703940
       888     18.3411534701857                  120              3469643               697073
       889     18.3607038123167                  120              3456623               692847
       890     18.3802541544477                  120              3457548               708094
       891     18.3998044965787                  120              3452162               706589
       892     18.4193548387097                  120              3473937               683802
       893     18.4389051808406                  120              3472495               707196
       894     18.4584555229716                  120              3460745               685138
       895     18.4780058651026                  120              3473634               704586
       896     18.4975562072336                  120              3464608               695586
       897     18.5171065493646                  120              3466086               698450
       898     18.5366568914956                  120              3462222               701247
       899     18.5562072336266                  120              3459023               705107
       900     18.5757575757576                  120              3470423               708127
       901     18.5953079178885                  120              3462606               701537
       902     18.6148582600195                  120              3453972               694398
       903     18.6344086021505                  120              3461981               709510
       904     18.6539589442815                  120              3460958               701528
       905     18.6735092864125                  120              3456383               703310
       906     18.6930596285435                  120              3463114               699834
       907     18.7126099706745                  120              3441296               683077
       908     18.7321603128055                  120              3468175               710925
       909     18.7517106549364                  120              3463260               704464
       910     18.7712609970674                  120              3462553               695859
       911     18.7908113391984                  120              3458954               690144
       912     18.8103616813294                  120              3444047               696006
       913     18.8299120234604                  120              3466436               696814
       914     18.8494623655914                  120              3455926               689144
       915     18.8690127077224                  120              3475071               702173
       916     18.8885630498534                  120              3448458               700765
       917     18.9081133919843                  120              3446656               684582
       918     18.9276637341153                  120              3468145               699466
       919     18.9472140762463                  120              3466934               687073
       920     18.9667644183773                  120              3453669               702944
       921     18.9863147605083                  120              3460486               693586
       922     19.0058651026393                  120              3462189               684440
       923     19.0254154447703                  120              3469607               709827
       924     19.0449657869013                  120              3456950               708649
       925     19.0645161290322                  120              3461664               690026
       926     19.0840664711632                  120              3461856               696606
       927     19.1036168132942                  120              3450607               694256
       928     19.1231671554252                  120              3466314               689402
       929     19.1427174975562                  120              3468250               702218
       930     19.1622678396872                  120              3459010               698237
       931     19.1818181818182                  120              3458182               701447
       932     19.2013685239492                  120              3464688               706528
       933     19.2209188660801                  120              3479010               701341
       934     19.2404692082111                  120              3464229               698991
       935     19.2600195503421                  120              3467974               695312
       936     19.2795698924731                  120              3472583               692006
       937     19.2991202346041                  120              3470498               714681
       938     19.3186705767351                  120              3473025               696209
       939     19.3382209188661                  120              3476940               704984
       940     19.3577712609971                  120              3461362               690560
       941      19.377321603128                  120              3464193               703384
       942      19.396871945259                  120              3480724               697548
       943       19.41642228739                  120              3463012               700818
       944      19.435972629521                  120              3463095               709829
       945      19.455522971652                  120              3463416               695618
       946      19.475073313783                  120              3461986               704967
       947      19.494623655914                  120              3457862               702375
       948     19.5141739980449                  120              3459878               708068
       949     19.5337243401759                  120              3470165               703187
       950     19.5532746823069                  120              3473803               689836
       951     19.5728250244379                  120              3459409               698778
       952     19.5923753665689                  120              3475868               712759
       953     19.6119257086999                  120              3456814               708043
       954     19.6314760508309                  120              3465184               713057
       955     19.6510263929619                  120              3458933               702417
       956     19.6705767350928                  120              3464446               703329
       957     19.6901270772238                  120              3459336               704953
       958     19.7096774193548                  120              3460016               700826
       959     19.7292277614858                  120              3479794               703513
       960     19.7487781036168                  120              3473877               707892
       961     19.7683284457478                  120              3476611               693664
       962     19.7878787878788                  120              3479398               699706
       963     19.8074291300098                  120              3475683               703680
       964     19.8269794721407                  120              3461987               701323
       965     19.8465298142717                  120              3473674               708149
       966     19.8660801564027                  120              3466332               689452
       967     19.8856304985337                  120              3468934               692759
       968     19.9051808406647                  120              3457776               717457
       969     19.9247311827957                  120              3462957               698970
