     index             RF [MHz]            Time [ns]         Intensity []         Intensity []
       823     17.0703812316715                  120             21689808             -2236148
       824     17.0899315738025                  120             21682876             -2209728
       825     17.1094819159335                  120             21696916             -2220738
       826     17.1290322580645                  120             21671504             -2214505
       827     17.1485826001955                  120             21696990             -2232510
       828     17.1681329423265                  120             21676109             -2254275
       829     17.1876832844575                  120             21696075             -2212085
       830     17.2072336265885                  120             21643464             -2261090
       831     17.2267839687194                  120             21687332             -2210858
       832     17.2463343108504                  120             21668668             -2203358
       833     17.2658846529814                  120             21705518             -2219350
       834     17.2854349951124                  120             21676998             -2198579
       835     17.3049853372434                  120             21716473             -2207896
       836     17.3245356793744                  120             21684254             -2225600
       837     17.3440860215054                  120             21705423             -2221123
       838     17.3636363636363                  120             21660492             -2246106
       839     17.3831867057673                  120             21671788             -2255578
       840     17.4027370478983                  120             21685990             -2257808
       841     17.4222873900293                  120             21703609             -2217059
       842     17.4418377321603                  120             21680302             -2209281
       843     17.4613880742913                  120             21695055             -2209817
       844     17.4809384164223                  120             21697608             -2252259
       845     17.5004887585533                  120             21690754             -2232893
       846     17.5200391006842                  120             21725328             -2192058
       847     17.5395894428152                  120             21705955             -2223466
       848     17.5591397849462                  120             21658801             -2266407
       849     17.5786901270772                  120             21680375             -2239619
       850     17.5982404692082                  120             21705430             -2215378
       851     17.6177908113392                  120             21684465             -2228458
       852     17.6373411534702                  120             21698759             -2230067
       853     17.6568914956012                  120             21676505             -2233163
       854     17.6764418377321                  120             21695695             -2243026
       855     17.6959921798631                  120             21665799             -2202748
       856     17.7155425219941                  120             21693424             -2196124
       857     17.7350928641251                  120             21691680             -2208122
       858     17.7546432062561                  120             21683937             -2237173
       859     17.7741935483871                  120             21673396             -2232295
       860     17.7937438905181                  120             21682299             -2204558
       861     17.8132942326491                  120             21676343             -2247141
       862       17.83284457478                  120             21707895             -2212718
       863      17.852394916911                  120             21700084             -2242797
       864      17.871945259042                  120             21691765             -2242831
       865      17.891495601173                  120             21698642             -2223792
       866      17.911045943304                  120             21703044             -2225948
       867      17.930596285435                  120             21683255             -2222572
       868      17.950146627566                  120             21660175             -2231110
       869      17.969696969697                  120             21669032             -2230094
       870     17.9892473118279                  120             21699486             -2247878
       871     18.0087976539589                  120             21691516             -2223544
       872     18.0283479960899                  120             21680007             -2227805
       873     18.0478983382209                  120             21690727             -2234800
       874     18.0674486803519                  120             21708875             -2223307
       875     18.0869990224829                  120             21689622             -2217163
       876     18.1065493646139                  120             21695128             -2212878
       877     18.1260997067449                  120             21698125             -2251281
       878     18.1456500488758                  120             21706439             -2202971
       879     18.1652003910068                  120             21745690             -2214916
       880     18.1847507331378                  120             21690110             -2216383
       881     18.2043010752688                  120             21666920             -2241176
       882     18.2238514173998                  120             21670195             -2226518
       883     18.2434017595308                  120             21713334             -2221308
       884     18.2629521016618                  120             21674904             -2202758
       885     18.2825024437928                  120             21697178             -2228288
       886     18.3020527859237                  120             21698059             -2232288
       887     18.3216031280547                  120             21704327             -2244062
       888     18.3411534701857                  120             21685121             -2242377
       889     18.3607038123167                  120             21681694             -2223525
       890     18.3802541544477                  120             21693343             -2196831
       891     18.3998044965787                  120             21685028             -2206051
       892     18.4193548387097                  120             21670170             -2245088
       893     18.4389051808406                  120             21680788             -2226633
       894     18.4584555229716                  120             21684785             -2242736
       895     18.4780058651026                  120             21694026             -2240078
       896     18.4975562072336                  120             21661771             -2226285
       897     18.5171065493646                  120             21673537             -2238134
       898     18.5366568914956                  120             21689803             -2247553
       899     18.5562072336266                  120             21675165             -2251622
       900     18.5757575757576                  120             21688608             -2226599
       901     18.5953079178885                  120             21694038             -2233196
       902     18.6148582600195                  120             21711154             -2253785
       903     18.6344086021505                  120             21689823             -2216528
       904     18.6539589442815                  120             21660857             -2213869
       905     18.6735092864125                  120             21671974             -2211760
       906     18.6930596285435                  120             21700264             -2237742
       907     18.7126099706745                  120             21697007             -2198330
       908     18.7321603128055                  120             21705052             -2267311
       909     18.7517106549364                  120             21693250             -2250889
       910     18.7712609970674                  120             21677134             -2237297
       911     18.7908113391984                  120             21686598             -2215900
       912     18.8103616813294                  120             21683528             -2237217
       913     18.8299120234604                  120             21677587             -2182147
       914     18.8494623655914                  120             21674533             -2247340
       915     18.8690127077224                  120             21707495             -2225884
       916     18.8885630498534                  120             21682152             -2258873
       917     18.9081133919843                  120             21688563             -2210075
       918     18.9276637341153                  120             21683443             -2231675
       919     18.9472140762463                  120             21687675             -2220958
       920     18.9667644183773                  120             21653756             -2246857
       921     18.9863147605083                  120             21696640             -2187588
       922     19.0058651026393                  120             21696658             -2231010
       923     19.0254154447703                  120             21683552             -2230892
       924     19.0449657869013                  120             21676578             -2210173
       925     19.0645161290322                  120             21691111             -2215705
       926     19.0840664711632                  120             21668876             -2235720
       927     19.1036168132942                  120             21676251             -2236729
       928     19.1231671554252                  120             21667372             -2195959
       929     19.1427174975562                  120             21695195             -2252926
       930     19.1622678396872                  120             21679316             -2230806
       931     19.1818181818182                  120             21657896             -2227246
       932     19.2013685239492                  120             21695131             -2236830
       933     19.2209188660801                  120             21686705             -2234411
       934     19.2404692082111                  120             21688435             -2223735
       935     19.2600195503421                  120             21687078             -2220112
       936     19.2795698924731                  120             21687327             -2202833
       937     19.2991202346041                  120             21689963             -2248688
       938     19.3186705767351                  120             21708783             -2240790
       939     19.3382209188661                  120             21712292             -2242160
       940     19.3577712609971                  120             21678123             -2249244
       941      19.377321603128                  120             21709220             -2196891
       942      19.396871945259                  120             21664902             -2225956
       943       19.41642228739                  120             21668599             -2243827
       944      19.435972629521                  120             21675349             -2257856
       945      19.455522971652                  120             21682863             -2203580
       946      19.475073313783                  120             21684040             -2209017
       947      19.494623655914                  120             21638390             -2226826
       948     19.5141739980449                  120             21683448             -2227929
       949     19.5337243401759                  120             21672124             -2229377
       950     19.5532746823069                  120             21694986             -2212860
       951     19.5728250244379                  120             21689399             -2242320
       952     19.5923753665689                  120             21665776             -2225644
       953     19.6119257086999                  120             21676992             -2223770
       954     19.6314760508309                  120             21697843             -2230153
       955     19.6510263929619                  120             21703634             -2242318
       956     19.6705767350928                  120             21713222             -2224609
       957     19.6901270772238                  120             21686051             -2245336
       958     19.7096774193548                  120             21707977             -2202018
       959     19.7292277614858                  120             21667208             -2220256
       960     19.7487781036168                  120             21678678             -2222643
       961     19.7683284457478                  120             21692097             -2260927
       962     19.7878787878788                  120             21681916             -2245386
       963     19.8074291300098                  120             21698679             -2215154
       964     19.8269794721407                  120             21701597             -2224940
       965     19.8465298142717                  120             21679217             -2230518
       966     19.8660801564027                  120             21695311             -2207685
       967     19.8856304985337                  120             21705179             -2234853
       968     19.9051808406647                  120             21686446             -2224939
       969     19.9247311827957                  120             21669052             -2225498
       970     19.9442815249267                  120             21668886             -2233573
       971     19.9638318670577                  120             21691512             -2223699
       972     19.9833822091886                  120             21702338             -2208493
       973     20.0029325513196                  120             21667568             -2265434
       974     20.0224828934506                  120             21695392             -2233473
       975     20.0420332355816                  120             21717709             -2218239
       976     20.0615835777126                  120             21682923             -2223463
       977     20.0811339198436                  120             21682868             -2216438
       978     20.1006842619746                  120             21700715             -2236503
       979     20.1202346041056                  120             21683653             -2241985
       980     20.1397849462365                  120             21666734             -2240708
       981     20.1593352883675                  120             21695673             -2220540
       982     20.1788856304985                  120             21680808             -2234205
       983     20.1984359726295                  120             21693226             -2230577
       984     20.2179863147605                  120             21705671             -2207048
       985     20.2375366568915                  120             21708597             -2233022
       986     20.2570869990225                  120             21667483             -2232897
       987     20.2766373411535                  120             21667714             -2265745
       988     20.2961876832844                  120             21671507             -2246973
       989     20.3157380254154                  120             21706657             -2225960
       990     20.3352883675464                  120             21675556             -2246672
       991     20.3548387096774                  120             21684346             -2243236
       992     20.3743890518084                  120             21674175             -2207728
       993     20.3939393939394                  120             21699357             -2243217
       994     20.4134897360704                  120             21711760             -2237897
       995     20.4330400782014                  120             21691715             -2209816
       996     20.4525904203323                  120             21675693             -2230453
       997     20.4721407624633                  120             21676248             -2225793
       998     20.4916911045943                  120             21689437             -2233398
       999     20.5112414467253                  120             21657005             -2249439
      1000     20.5307917888563                  120             21685142             -2231040
      1001     20.5503421309873                  120             21657814             -2203691
      1002     20.5698924731183                  120             21661332             -2245762
      1003     20.5894428152492                  120             21671975             -2197229
      1004     20.6089931573802                  120             21678756             -2231724
      1005     20.6285434995112                  120             21677880             -2243545
      1006     20.6480938416422                  120             21678168             -2237531
      1007     20.6676441837732                  120             21657822             -2248367
      1008     20.6871945259042                  120             21683077             -2225791
      1009     20.7067448680352                  120             21680587             -2238030
      1010     20.7262952101662                  120             21672280             -2251932
      1011     20.7458455522971                  120             21677190             -2241892
      1012     20.7653958944281                  120             21701201             -2214879
      1013     20.7849462365591                  120             21667811             -2242452
      1014     20.8044965786901                  120             21671457             -2235453
      1015     20.8240469208211                  120             21698918             -2215061
      1016     20.8435972629521                  120             21693392             -2230703
      1017     20.8631476050831                  120             21711139             -2218593
      1018     20.8826979472141                  120             21680145             -2240430
      1019      20.902248289345                  120             21672196             -2259182
      1020      20.921798631476                  120             21693752             -2223689
      1021      20.941348973607                  120             21646248             -2236062
      1022      20.960899315738                  120             21688860             -2239934
      1023      20.980449657869                  120             21691284             -2206492
      1024                   21                  120             21683151             -2247565
      1025                    1                  130             21755325             -4013381
      1026     1.01955034213099                  130             21767573             -4003525
      1027     1.03910068426197                  130             21715021             -4080448
      1028     1.05865102639296                  130             21768718             -3978459
      1029     1.07820136852395                  130             21731485             -4117289
      1030     1.09775171065494                  130             21751330             -4019022
      1031     1.11730205278592                  130             21755450             -4061953
      1032     1.13685239491691                  130             21724748             -4081677
      1033      1.1564027370479                  130             21750637             -4004827
      1034     1.17595307917889                  130             21714685             -4071491
      1035     1.19550342130987                  130             21755446             -3984297
      1036     1.21505376344086                  130             21745219             -4115994
      1037     1.23460410557185                  130             21742467             -4046268
      1038     1.25415444770283                  130             21754528             -4024826
      1039     1.27370478983382                  130             21749546             -4079254
      1040     1.29325513196481                  130             21766717             -3969775
      1041      1.3128054740958                  130             21748966             -4083347
      1042     1.33235581622678                  130             21754373             -4010713
      1043     1.35190615835777                  130             21726985             -4074975
      1044     1.37145650048876                  130             21722372             -4023160
      1045     1.39100684261975                  130             21746925             -4009329
      1046     1.41055718475073                  130             21739195             -4105040
      1047     1.43010752688172                  130             21753171             -3996524
      1048     1.44965786901271                  130             21752328             -4048972
      1049     1.46920821114369                  130             21759424             -4033392
      1050     1.48875855327468                  130             21746707             -4064452
      1051     1.50830889540567                  130             21749726             -4064676
      1052     1.52785923753666                  130             21749153             -3987157
      1053     1.54740957966764                  130             21728272             -4086305
      1054     1.56695992179863                  130             21709884             -4004122
      1055     1.58651026392962                  130             21751611             -4055512
      1056     1.60606060606061                  130             21754159             -4014010
      1057     1.62561094819159                  130             21782000             -4002425
      1058     1.64516129032258                  130             21743901             -4067225
      1059     1.66471163245357                  130             21757723             -3999532
      1060     1.68426197458455                  130             21761015             -4073608
      1061     1.70381231671554                  130             21756183             -4029529
      1062     1.72336265884653                  130             21759883             -4002547
      1063     1.74291300097752                  130             21740327             -4044814
      1064      1.7624633431085                  130             21744420             -3990750
      1065     1.78201368523949                  130             21742959             -4098935
      1066     1.80156402737048                  130             21786768             -4005137
      1067     1.82111436950147                  130             21724364             -4039274
      1068     1.84066471163245                  130             21736952             -4019985
      1069     1.86021505376344                  130             21763463             -4020538
      1070     1.87976539589443                  130             21731893             -4055844
      1071     1.89931573802541                  130             21752042             -4014257
      1072      1.9188660801564                  130             21713144             -4083732
      1073     1.93841642228739                  130             21762154             -4015538
      1074     1.95796676441838                  130             21725762             -4048227
      1075     1.97751710654936                  130             21766288             -4030773
      1076     1.99706744868035                  130             21753935             -4016479
      1077     2.01661779081134                  130             21730998             -4056164
      1078     2.03616813294233                  130             21787806             -3990390
      1079     2.05571847507331                  130             21729322             -4064197
      1080      2.0752688172043                  130             21773747             -4029995
      1081     2.09481915933529                  130             21772533             -4019857
      1082     2.11436950146627                  130             21766273             -4044254
      1083     2.13391984359726                  130             21744263             -3984748
      1084     2.15347018572825                  130             21718739             -4084968
      1085     2.17302052785924                  130             21736504             -3992628
      1086     2.19257086999022                  130             21724195             -4068059
      1087     2.21212121212121                  130             21717980             -4059606
      1088      2.2316715542522                  130             21770151             -4006196
      1089     2.25122189638319                  130             21732314             -4085068
      1090     2.27077223851417                  130             21770859             -3982823
      1091     2.29032258064516                  130             21729903             -4091010
      1092     2.30987292277615                  130             21739757             -4026574
      1093     2.32942326490713                  130             21740069             -4047300
      1094     2.34897360703812                  130             21748908             -4064985
      1095     2.36852394916911                  130             21777830             -3986017
      1096      2.3880742913001                  130             21730624             -4074586
      1097     2.40762463343108                  130             21766474             -4003490
      1098     2.42717497556207                  130             21734215             -4067723
      1099     2.44672531769306                  130             21727048             -4038418
      1100     2.46627565982405                  130             21742037             -4041263
      1101     2.48582600195503                  130             21723994             -4109417
      1102     2.50537634408602                  130             21732185             -3997846
      1103     2.52492668621701                  130             21742975             -4063714
      1104     2.54447702834799                  130             21776327             -4004937
      1105     2.56402737047898                  130             21746003             -4012879
      1106     2.58357771260997                  130             21759698             -4043741
      1107     2.60312805474096                  130             21771109             -4043244
      1108     2.62267839687194                  130             21704687             -4090619
      1109     2.64222873900293                  130             21741788             -3999716
      1110     2.66177908113392                  130             21728600             -4066542
      1111     2.68132942326491                  130             21728746             -4027585
      1112     2.70087976539589                  130             21733761             -4015289
      1113     2.72043010752688                  130             21749056             -4059195
      1114     2.73998044965787                  130             21751778             -4013572
      1115     2.75953079178885                  130             21746692             -4064552
      1116     2.77908113391984                  130             21762881             -4013878
      1117     2.79863147605083                  130             21754003             -4056116
      1118     2.81818181818182                  130             21759114             -4027361
      1119      2.8377321603128                  130             21739890             -4029430
      1120     2.85728250244379                  130             21722103             -4045906
      1121     2.87683284457478                  130             21735457             -4033163
      1122     2.89638318670577                  130             21736416             -4051836
      1123     2.91593352883675                  130             21751241             -4009124
      1124     2.93548387096774                  130             21746011             -4026828
      1125     2.95503421309873                  130             21737816             -4023691
      1126     2.97458455522971                  130             21734559             -4007655
      1127      2.9941348973607                  130             21714931             -4037915
      1128     3.01368523949169                  130             21730348             -3998088
      1129     3.03323558162268                  130             21753708             -4020108
      1130     3.05278592375366                  130             21757052             -4005251
      1131     3.07233626588465                  130             21756789             -4025603
      1132     3.09188660801564                  130             21744314             -4057837
      1133     3.11143695014663                  130             21760374             -3993362
      1134     3.13098729227761                  130             21753374             -4065711
      1135      3.1505376344086                  130             21750515             -4011087
      1136     3.17008797653959                  130             21714367             -4050587
      1137     3.18963831867057                  130             21728352             -4051998
      1138     3.20918866080156                  130             21739707             -4007818
      1139     3.22873900293255                  130             21703511             -4071312
      1140     3.24828934506354                  130             21764075             -4008603
      1141     3.26783968719452                  130             21724741             -4070298
      1142     3.28739002932551                  130             21715966             -4039418
      1143      3.3069403714565                  130             21702228             -4051557
      1144     3.32649071358749                  130             21741090             -4039868
      1145     3.34604105571847                  130             21729222             -3992023
      1146     3.36559139784946                  130             21731698             -4045288
      1147     3.38514173998045                  130             21730043             -3998738
      1148     3.40469208211143                  130             21720935             -4052304
      1149     3.42424242424242                  130             21720340             -4012956
      1150     3.44379276637341                  130             21709342             -4060168
      1151      3.4633431085044                  130             21701449             -4052840
      1152     3.48289345063538                  130             21743091             -4007910
      1153     3.50244379276637                  130             21710662             -4050755
      1154     3.52199413489736                  130             21719282             -3988148
      1155     3.54154447702835                  130             21702348             -4027541
      1156     3.56109481915933                  130             21711452             -4065039
      1157     3.58064516129032                  130             21728212             -4008041
      1158     3.60019550342131                  130             21706917             -4056797
      1159     3.61974584555229                  130             21702698             -4005361
      1160     3.63929618768328                  130             21726075             -4074434
      1161     3.65884652981427                  130             21702935             -3998892
      1162     3.67839687194526                  130             21724624             -4045376
      1163     3.69794721407624                  130             21701313             -4069331
      1164     3.71749755620723                  130             21694304             -4039141
      1165     3.73704789833822                  130             21716262             -4076422
      1166     3.75659824046921                  130             21736075             -4022374
      1167     3.77614858260019                  130             21712406             -4057060
      1168     3.79569892473118                  130             21730705             -4036700
      1169     3.81524926686217                  130             21729530             -3987777
      1170     3.83479960899315                  130             21720782             -4055320
      1171     3.85434995112414                  130             21721732             -4040432
      1172     3.87390029325513                  130             21706783             -4047006
      1173     3.89345063538612                  130             21710234             -4021597
      1174      3.9130009775171                  130             21719457             -4029142
      1175     3.93255131964809                  130             21745959             -4030007
      1176     3.95210166177908                  130             21723090             -3994734
      1177     3.97165200391007                  130             21716726             -4041823
      1178     3.99120234604105                  130             21750268             -4019728
      1179     4.01075268817204                  130             21720406             -4060277
      1180     4.03030303030303                  130             21739490             -4020022
      1181     4.04985337243401                  130             21737906             -4035998
      1182       4.069403714565                  130             21729749             -4040798
      1183     4.08895405669599                  130             21727315             -4015751
      1184     4.10850439882698                  130             21720795             -4086166
      1185     4.12805474095796                  130             21748994             -3989745
      1186     4.14760508308895                  130             21714086             -4034574
      1187     4.16715542521994                  130             21722054             -4036340
      1188     4.18670576735093                  130             21708543             -4016056
      1189     4.20625610948191                  130             21704303             -4057407
      1190      4.2258064516129                  130             21716166             -3995904
      1191     4.24535679374389                  130             21703156             -4056178
      1192     4.26490713587487                  130             21724775             -4035240
      1193     4.28445747800586                  130             21695272             -3994689
      1194     4.30400782013685                  130             21744665             -4023965
      1195     4.32355816226784                  130             21734741             -4006985
      1196     4.34310850439882                  130             21689470             -4043557
      1197     4.36265884652981                  130             21711958             -4004321
      1198      4.3822091886608                  130             21719500             -4038473
      1199     4.40175953079179                  130             21742130             -4014924
      1200     4.42130987292277                  130             21729692             -4056277
      1201     4.44086021505376                  130             21730400             -4058247
      1202     4.46041055718475                  130             21739353             -4013914
      1203     4.47996089931573                  130             21730334             -4093674
      1204     4.49951124144672                  130             21701358             -4020765
      1205     4.51906158357771                  130             21732926             -4026114
      1206      4.5386119257087                  130             21714590             -4053946
      1207     4.55816226783968                  130             21707498             -4061797
      1208     4.57771260997067                  130             21732165             -4039917
      1209     4.59726295210166                  130             21695182             -4050389
      1210     4.61681329423265                  130             21735605             -4059016
      1211     4.63636363636363                  130             21729728             -4004708
      1212     4.65591397849462                  130             21737030             -4028155
      1213     4.67546432062561                  130             21702716             -4051963
      1214     4.69501466275659                  130             21772102             -4019261
      1215     4.71456500488758                  130             21735939             -4059235
      1216     4.73411534701857                  130             21726188             -4023930
      1217     4.75366568914956                  130             21725962             -4045018
      1218     4.77321603128054                  130             21747408             -4023763
      1219     4.79276637341153                  130             21726798             -4024965
      1220     4.81231671554252                  130             21736959             -4042276
      1221     4.83186705767351                  130             21731988             -3994856
      1222     4.85141739980449                  130             21757897             -4044127
      1223     4.87096774193548                  130             21739885             -4019168
      1224     4.89051808406647                  130             21760173             -4034934
      1225     4.91006842619745                  130             21738924             -4055309
      1226     4.92961876832844                  130             21758135             -4014985
      1227     4.94916911045943                  130             21720622             -4066252
      1228     4.96871945259042                  130             21723139             -4002365
      1229      4.9882697947214                  130             21730310             -4053157
      1230     5.00782013685239                  130             21741327             -4029697
      1231     5.02737047898338                  130             21759130             -4014572
      1232     5.04692082111437                  130             21756806             -4045491
      1233     5.06647116324535                  130             21763422             -3983926
      1234     5.08602150537634                  130             21719940             -4081293
      1235     5.10557184750733                  130             21727691             -4008041
      1236     5.12512218963832                  130             21734631             -4046705
      1237      5.1446725317693                  130             21725724             -4018281
      1238     5.16422287390029                  130             21739532             -4003850
      1239     5.18377321603128                  130             21756137             -4071574
      1240     5.20332355816226                  130             21761230             -4037226
      1241     5.22287390029325                  130             21719677             -4048977
      1242     5.24242424242424                  130             21763905             -4009241
      1243     5.26197458455523                  130             21720443             -4038106
      1244     5.28152492668621                  130             21745781             -4037567
      1245      5.3010752688172                  130             21745555             -4028269
      1246     5.32062561094819                  130             21749173             -4059867
      1247     5.34017595307918                  130             21750148             -4027055
      1248     5.35972629521016                  130             21706567             -4051367
      1249     5.37927663734115                  130             21725418             -4045058
      1250     5.39882697947214                  130             21750850             -4013325
      1251     5.41837732160312                  130             21755191             -4062704
      1252     5.43792766373411                  130             21749066             -4000906
      1253      5.4574780058651                  130             21731716             -4058647
      1254     5.47702834799609                  130             21745365             -4036710
      1255     5.49657869012707                  130             21772197             -4044667
      1256     5.51612903225806                  130             21709834             -4059736
      1257     5.53567937438905                  130             21741997             -4028295
      1258     5.55522971652004                  130             21770986             -4044241
      1259     5.57478005865102                  130             21728018             -3988096
      1260     5.59433040078201                  130             21723298             -4039386
      1261       5.613880742913                  130             21738918             -3997259
      1262     5.63343108504398                  130             21741901             -4027918
      1263     5.65298142717497                  130             21738657             -4056413
      1264     5.67253176930596                  130             21711792             -4023770
      1265     5.69208211143695                  130             21737341             -4053714
      1266     5.71163245356793                  130             21724625             -4037873
      1267     5.73118279569892                  130             21733564             -4042539
      1268     5.75073313782991                  130             21742015             -4051865
      1269      5.7702834799609                  130             21720422             -4014143
      1270     5.78983382209188                  130             21723755             -4077891
      1271     5.80938416422287                  130             21714722             -4027222
      1272     5.82893450635386                  130             21710321             -4033417
      1273     5.84848484848484                  130             21731418             -4036434
      1274     5.86803519061583                  130             21739794             -4046287
      1275     5.88758553274682                  130             21707275             -4058078
      1276     5.90713587487781                  130             21753172             -4032660
      1277     5.92668621700879                  130             21737989             -4051685
      1278     5.94623655913978                  130             21714150             -4015577
      1279     5.96578690127077                  130             21709822             -4042674
      1280     5.98533724340176                  130             21723211             -4031344
      1281     6.00488758553274                  130             21747074             -4020452
      1282     6.02443792766373                  130             21715932             -4036604
      1283     6.04398826979472                  130             21749475             -4044366
      1284      6.0635386119257                  130             21739146             -4079299
      1285     6.08308895405669                  130             21712271             -4017077
      1286     6.10263929618768                  130             21727509             -4056675
      1287     6.12218963831867                  130             21718172             -4037928
      1288     6.14173998044965                  130             21718882             -4025224
      1289     6.16129032258064                  130             21747025             -4049087
      1290     6.18084066471163                  130             21760115             -4007803
      1291     6.20039100684262                  130             21709082             -4027259
      1292      6.2199413489736                  130             21756430             -4036547
      1293     6.23949169110459                  130             21718337             -4021375
      1294     6.25904203323558                  130             21700074             -4037772
      1295     6.27859237536656                  130             21746223             -4000611
      1296     6.29814271749755                  130             21737865             -4051991
