240524_TariLAW_MinMedia_4PDeer1.6us_180K.DSC
1486.0
-2.0
0.0024907053996655417
0.007822455627452549
3.1406587180093513
0.09347026533939473
0.004537472581981192
-0.013130566343389417
-9.662636144393262e-05
2.067237727273588e-08
nan
